2021-02-28 09:29:19,171 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:29:20,446 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:29:21,722 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:29:22,990 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:29:24,393 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:29:25,662 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:29:26,926 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:29:28,190 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:29:29,502 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:29:31,210 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:29:32,486 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:29:33,751 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:29:35,025 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:29:36,381 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:29:37,660 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:29:38,921 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:29:40,189 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:29:41,528 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:29:42,775 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:29:44,045 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:29:45,324 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:29:46,599 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:29:47,856 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:29:49,127 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:29:50,554 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:29:51,819 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:29:53,101 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:29:54,494 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:29:55,780 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:29:57,046 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:29:58,323 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:29:59,591 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:30:00,851 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:30:02,111 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:30:03,493 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:30:04,765 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:30:06,053 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:30:07,385 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:30:08,653 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:30:09,916 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:30:11,177 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:30:12,448 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:30:13,713 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:30:14,978 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:30:16,343 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:30:17,602 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:30:18,870 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:30:20,139 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:30:21,521 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:30:22,790 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:30:24,059 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:30:25,433 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:30:26,703 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:30:27,969 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:30:29,234 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:30:30,539 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:30:31,802 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:30:33,068 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:30:34,338 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:30:35,599 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:30:36,882 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:30:38,144 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:30:39,539 INFO <module> => Modelo :Tedencia | direcao : call
